brand_source,brand_external_id,source,external_id,name,lat,lng,address
burgerking-kr-adb,burgerking,official-web,00000022,버거킹 대치점,37.4986937546,127.0593167322,서울특별시 강남구 도곡로 447
burgerking-kr-adb,burgerking,official-web,00000459,버거킹 동김해DT점,35.2275151,128.9000746,경상남도 김해시 김해대로 2499
burgerking-kr-adb,burgerking,official-web,00000563,버거킹 동대문구청점,37.5758074,127.0385901,서울특별시 동대문구 고산자로 406
burgerking-kr-adb,burgerking,official-web,00000533,버거킹 동대문중학교사거리점,37.5734071,127.0534648,서울특별시 동대문구 답십리로41길 33
burgerking-kr-adb,burgerking,official-web,00000278,버거킹 동두천DT점,37.890007,127.0564772,경기도 동두천시 평화로2261번길 2
burgerking-kr-adb,burgerking,official-web,00000347,버거킹 동탄2신도시SK점,37.2086364431,127.1079173973,경기도 화성시 동탄순환대로 731
burgerking-kr-adb,burgerking,official-web,00000520,버거킹 동탄목동점,37.1821552,127.1229707,경기도 화성시 동탄신리천로 406
burgerking-kr-adb,burgerking,official-web,00000575,버거킹 동탄역CGV점,37.2022262,127.097959,경기도 화성시 동탄대로 537
burgerking-kr-adb,burgerking,official-web,00000289,버거킹 동탄점,37.2023241779,127.0715829914,경기도 화성시 동탄반석로 156
burgerking-kr-adb,burgerking,official-web,00000464,버거킹 동탄호수공원레이크꼬모점,37.1720762,127.104078,경기도 화성시 동탄대로 181
burgerking-kr-adb,burgerking,official-web,00000667,버거킹 동해시청점,37.52289491640073,129.11341039730254,강원도 동해시 천곡로 76
burgerking-kr-adb,burgerking,official-web,00000391,버거킹 둔촌GS FS점,37.52453422376118,127.13442157252155,서울특별시 강동구 양재대로 1323
burgerking-kr-adb,burgerking,official-web,00000490,버거킹 등촌역점,37.5502213,126.8670783,서울특별시 강서구 공항대로 549
burgerking-kr-adb,burgerking,official-web,00000611,버거킹 마곡원그로브몰점,37.56135454482687,126.82684174793084,"서울특별시 강서구 공항대로 165, 원그로브몰 B동 지하1층"
burgerking-kr-adb,burgerking,official-web,00000375,버거킹 마곡점,37.55997871446434,126.83380170926371,서울특별시 강서구 마곡동로 56
burgerking-kr-adb,burgerking,official-web,00000446,버거킹 마산회원FS점,35.2208916,128.5742884,경상남도 창원시 마산회원구 315대로 522
burgerking-kr-adb,burgerking,official-web,00000488,버거킹 마포구청역점,37.5613848,126.9049244,서울특별시 마포구 월드컵로 155
